"CustomerID","ProductID_1_sum","ProductID_2_sum","ProductID_3_sum","ProductID_4_sum","ProductID_5_sum","ProductID_6_sum","ProductID_7_sum","ProductID_8_sum","Pattern_0000010_sum","Pattern_0000100_sum","Pattern_0001000_sum","Pattern_0010000_sum","Pattern_0100010_sum","Pattern_1000010_sum","Pattern_1001010_sum","Pattern_1111110_sum","PaymentType_BT_sum","PaymentType_DD_sum","PaymentStatus_Paid_sum","PaymentStatus_Not.Paid_sum","StartDate_rec","RenewalDate_rec","PaymentDate_rec","NbrNewspapers_mean","NbrStart_mean","GrossFormulaPrice_mean","NetFormulaPrice_mean","NetNewspaperPrice_mean","ProductDiscount_mean","FormulaDiscount_mean","TotalDiscount_mean","TotalPrice_mean","TotalCredit_mean","Gender","District","ZIP","StreeID","Age","churn"
"202650",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11,0,11,0,15,46,20,76,14.5454545454545,71.5454545454545,71.5454545454545,0.941575090909091,0,0,0,71.5454545454545,0,NA,"5","3920","46892",61,"0"
"20314",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,277,297,279,304,15,242,185.975,0.431727,0,56.025,56.025,131.245,0,"F","1","2990","30725",61,"0"
"203645",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,1,32,235,19,64.5,17.5,63.29447375,51.25,0.75403075,0,12.04447375,12.04447375,32.75,0,"F","1","2240","16777",61,"1"
"204554",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,150,NA,160,152,25,138,88,0.578947,0,50,50,88,0,"M","1","2020","13416",61,"0"
"204587",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,0,55,84,75,76,16,72.2,72.2,0.9487955,0,0,0,72.1,-0.1,NA,"5","3930","46912",61,"0"
"204952",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,332,339,327,164.5,5,137.5,109.56,0.3603945,0,27.94,27.94,109.56,0,"M","5","3690","43518",61,"0"
"206822",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,23,NA,14,152,25,144,88,0.578947,0,56,56,88,0,"M","5","3730","44228",61,"1"
"209850",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,82,112,94,126.5,13.75,117.17,107.86,0.8035525,0,9.31,9.31,107.86,0,"M","5","3960","47652",61,"0"
"210927",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,3,1,18,417,3,234.5,18.75,192.5825,173.75,0.72803025,0,18.8325,18.8325,111.5,-0.55,"M","5","3530","38364",50,"1"
"211228",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,243,NA,249,304,25,249,249,0.819079,0,0,0,249,0,"M","1","2020","13468",61,"0"
"214536",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,191,165,304,15,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,NA,"5","3740","44571",61,"0"
"215157",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,282,313,299,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.778546333333333,0,0,0,236.933333333333,-0.733333333333333,"M","5","3550","39114",61,"0"
"215874",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,336,NA,343,304,25,249,249,0.410828,124.108323,0,124.108323,124.89,0,"M","7","9100","68500",55,"0"
"216602",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,167,196,167,304,15,239.666666666667,239.666666666667,0.788377,0,0,0,239.666666666667,0,"M","5","3630","41979",61,"0"
"216656",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11,0,11,0,29,60,19,75.9090909090909,17.2727272727273,71.5454545454545,71.5454545454545,0.942452454545455,0,0,0,71.5454545454545,0,"M","5","3540","38757",76,"0"
"216874",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,274,305,285,304,16.6666666666667,237.666666666667,237.666666666667,0.781782333333333,0,0,0,237.666666666667,0,"M","5","3520","38118",61,"0"
"217025",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,4,1,335,350,339,182.4,16,160.25,160.25,0.84952475,0,0,0,160.25,0,"M","5","3920","46779",80,"0"
"217062",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,295,326,313,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,NA,"5","3910","46323",61,"0"
"21802",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,192,166,304,15,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,"M","5","3570","39594",70,"0"
"218052",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,324,355,319,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,NA,"5","3650","42510",61,"0"
"22083",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,192,168,304,15,247.666666666667,247.666666666667,0.812280666666667,0,0,0,246.933333333333,-0.733333333333333,"M","5","3700","43863",61,"0"
"222398",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,11,11,0,37,54,47,75.9090909090909,15,71.5454545454545,71.5454545454545,0.935048909090909,0,0,0,70.9763636363636,-0.569090909090909,NA,"5","3500","37722",61,"0"
"223043",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,170,201,174,304,15,239.666666666667,239.666666666667,0.785964666666667,0,0,0,238.933333333333,-0.733333333333333,"M","5","3550","39202",61,"0"
"224695",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,150,NA,150,329,25,269.48,249,0.756839,0,20.48,20.48,249,0,"M","1","2310","18529",61,"0"
"229930",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,191,152,304,15,247.666666666667,247.666666666667,0,247.666634666667,0,247.666634666667,0,0,"F","5","3740","44351",61,"0"
"230643",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,214,245,215,303.666666666667,12.5,237.666666666667,237.666666666667,0.782627,0,0,0,237.666666666667,0,"M","5","3560","39391",61,"0"
"232015",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,155,191,152,304.333333333333,15,243,243,0.798497333333333,0,0,0,243,0,"M","5","3990","48344",61,"0"
"233091",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,180,210,186,304,15,239.666666666667,239.666666666667,0.788377,0,0,0,239.666666666667,0,"M","5","3970","47901",55,"0"
"234121",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,110,154,126,304,15,247.666666666667,247.666666666667,0.812280666666667,0,0,0,246.933333333333,-0.733333333333333,"F","5","3550","38926",61,"1"
"235337",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,6,0,15,46,4,152,13.3333333333333,132.833333333333,132.833333333333,0.867296666666667,0,0,0,131.831666666667,-1.00166666666667,"M","5","3770","44866",61,"0"
"23596",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,88,119,108,152.25,13.75,136.75,136.75,0.873404,0,0,0,132.94,0,"M","5","3730","44240",61,"0"
"237341",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,240,271,238,304,17.5,242,227.9,0.749671,0,14.1,14.1,227.9,0,NA,"5","3730","44220",61,"0"
"238227",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,335,364,341,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","5","3600","40669",42,"0"
"238763",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,0,71,102,90,76,16,71.3,71.3,0.9382199,0,0,0,71.3,0,"F","5","3910","46454",61,"0"
"238958",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,0,62,91,80,76.1,16,72.2,72.2,0.948869,0,0,0,72.2,0,NA,"4","4287","109309",61,"0"
"239139",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,191,164,304,15,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,"F","5","3640","42078",79,"0"
"240143",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,191,161,304,15,247.666666666667,247.666666666667,0.813487,0,0,0,247.3,-0.366666666666667,NA,"5","3511","37927",61,"0"
"243154",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,345,376,354,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,NA,"5","3665","143139",61,"0"
"245508",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,0,67,98,68,76,16,71.6,71.6,0.9421363,0,0,0,71.6,0,NA,"5","3620","41542",61,"0"
"246652",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,6,0,134,165,133,152,18.3333333333333,132.833333333333,132.833333333333,0.869362333333333,0,0,0,132.136666666667,-0.696666666666667,"M","5","3620","0",61,"0"
"247619",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,32,NA,17,37.5,12.5,38.3289475,14.5,0.29,0,23.8289475,23.8289475,14.5,0,"M","5","3520","38228",61,"1"
"248778",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,3,2,12,292,-1,68.4,19,64.0947376,62.8,0.9015948,0,1.2947376,1.2947376,33.8,0,"M","5","3670","43017",61,"0"
"248786",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,9,NA,-8,50,25,49.6689475,28.5,0.57,0,21.1689475,21.1689475,28.5,0,"M","5","3740","44334",32,"1"
"249832",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,11,2,12,1,11,42,40,64.2307692307692,18.0769230769231,60.1307692307692,60.1307692307692,0.933092230769231,0,0,0,54.2076923076923,0,"M","5","3660","42635",47,"0"
"250717",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,191,160,304,15,247.666666666667,247.666666666667,0.812280666666667,0,0,0,246.933333333333,-0.733333333333333,NA,"5","3600","40634",61,"0"
"250938",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,304,335,314,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.776727333333333,0,0,0,236.376666666667,-1.29,NA,"1","2500","22664",56,"0"
"251326",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,152,304,15,244.333333333333,244.333333333333,0.802631333333333,0,0,0,244,-0.333333333333333,"M","1","2321","18758",53,"0"
"252133",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,191,144,304,15,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,NA,"5","3920","46469",61,"0"
"253165",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,145,174,152,303.75,15,240.5,240.5,0.79174,0,0,0,240.5,0,"M","1","2960","29610",61,"0"
"253687",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,228,259,229,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.778546333333333,0,0,0,236.933333333333,-0.733333333333333,NA,"5","3600","41053",61,"0"
"256307",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,104,133,109,303.75,15,243,243,0.79996375,0,0,0,243,0,NA,"5","3971","48032",61,"0"
"256376",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,226,257,249,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","1","2275","17623",76,"0"
"258487",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,304,313,300,160.333333333333,15,171.74,161.5,0.8652615,0,10.24,10.24,161.5,0,NA,"1","2100","14628",61,"0"
"260099",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,183,214,192,304,16.6666666666667,237.666666666667,237.666666666667,0.788377,0,0,0,239.666666666667,0,"M","1","2480","22060",61,"0"
"260247",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,11,0,10,1,18,49,19,76,15.4545454545455,71.9,71.9,0.8836592,0,0,0,67.112,-4.788,"F","1","2460","21700",68,"0"
"260902",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,138,168,138,234.5,21.25,189.25,189.25,0.602796,0,0,0,183.25,-6,"F","1","2150","15032",73,"0"
"261247",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,277,308,292,313,16.6666666666667,243.943333333333,237.666666666667,0.750309,0,6.27666666666667,6.27666666666667,234.396666666667,-3.27,NA,"5","3700","43962",61,"0"
"262227",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,129,160,143,303.75,18.75,243,243,0.79996375,0,0,0,243,0,NA,"5","3650","42339",61,"0"
"265758",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,6,0,121,152,109,152.166666666667,18.3333333333333,132.833333333333,132.833333333333,0.856991833333333,0,0,0,130.373333333333,0,"M","5","3800","45360",71,"0"
"266566",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,335,364,343,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780953333333333,0,0,0,237.666666666667,0,"M","1","2990","30852",61,"0"
"268257",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,380,418,397,304,16.6666666666667,237.666666666667,237.666666666667,0.753356666666667,0,0,0,229.02,-8.64666666666667,"M","1","2300","18377",41,"0"
"268358",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,12,NA,-14,152,25,144,88,0.578947,0,56,56,88,0,"M","1","2800","26131",61,"1"
"269120",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,166,196,167,304,15,239.666666666667,239.666666666667,0.785964666666667,0,0,0,238.933333333333,-0.733333333333333,"M","1","2200","15769",61,"0"
"27050",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,74,NA,70,76,25,72.5,68.42,0.900263,0,4.08,4.08,68.42,0,"F","5","3700","43872",61,"1"
"271592",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,3,0,274,305,279,304,16.6666666666667,237.666666666667,237.666666666667,0.780462,0,0,0,237.266666666667,-0.4,"M","1","2870","27702",46,"0"
"271705",0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,113,144,113,114.75,10.75,146.1,146.1,0,38.4560815,0,38.4560815,0,0,"F","1","2960","29819",61,"0"
"271727",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,9,1,35,215,25,83.8,16.5,78.1111111111111,78.1111111111111,0.826332,0,0,0,70.8888888888889,-7.22222222222222,"M","5","3800","45221",61,"0"
"273071",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,107,138,117,303.75,15,243,243,0.79996375,0,0,0,243,0,NA,"5","3600","41180",61,"0"
"273366",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,5,0,32,63,54,59,19,59.0254736,49.8,0.7901784,0,9.2254736,9.2254736,49.8,0,"M","1","2800","25883",65,"0"
"274943",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,260,291,270,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"F","5","3660","42590",61,"0"
"275046",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,237,266,248,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.755372,0,0,0,229.883333333333,-7.78333333333333,"M","1","2930","29005",37,"0"
"27613",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,6,1,159,468,160,108.571428571429,20.7142857142857,94.7142857142857,94.7142857142857,0.891213714285714,0,0,0,83.8285714285714,-0.314285714285714,"M","5","3520","38239",61,"0"
"276941",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,196,NA,189,304,25,249,249,0.819079,0,0,0,249,0,"F","1","2018","13179",67,"0"
"277835",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,11,0,11,0,58,89,75,75.9090909090909,15.9090909090909,71.2727272727273,71.2727272727273,0.937725181818182,0,0,0,71.1818181818182,-0.0909090909090909,"F","1","2320","18687",61,"0"
"277998",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,167,196,182,304.333333333333,20,239.666666666667,239.666666666667,0.787532333333333,0,0,0,239.666666666667,0,NA,"1","2243","16911",71,"0"
"278076",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,265,294,279,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.746749,0,0,0,227.49,-10.1766666666667,NA,"1","2930","28979",76,"1"
"281030",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,5,0,167,196,152,181.8,14,151.8,151.8,0.8450914,0,0,0,150.726,-0.874,"M","5","3600","40922",69,"0"
"281658",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,228,259,234,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,NA,"1","2930","29016",47,"0"
"282163",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,223,252,237,304,16.6666666666667,237.666666666667,237.666666666667,0.781782333333333,0,0,0,237.666666666667,0,"M","1","2310","18479",46,"0"
"282493",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,321,350,328,304,16.6666666666667,237.666666666667,237.666666666667,0.781782333333333,0,0,0,237.666666666667,0,"M","1","2370","19744",62,"0"
"28271",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,5,0,146,175,150,152,16,134.8,134.8,0.885532,0,0,0,134.6,-0.2,"M","5","3630","41834",83,"0"
"284707",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,72,103,83,253.5,15,202,202,0.73946525,0,0,0,193.885,-3.865,"M","1","2960","29945",61,"1"
"284735",0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,78,109,81,51.5,4,54.6,54.6,1.05,0,0,0,54.1,0,"M","1","2960","29682",48,"1"
"284905",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,191,152,304,15,247.666666666667,247.666666666667,0.812280666666667,0,0,0,246.933333333333,-0.733333333333333,"M","5","3700","43724",61,"0"
"285977",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,130,161,122,303.75,15,240.5,240.5,0.76203375,0,0,0,231.4775,-9.0225,"F","1","2300","18415",74,"0"
"286499",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,123,303.75,18.75,240.5,240.5,0.79074975,0,0,0,240.2,-0.3,"M","1","2830","26890",70,"0"
"286795",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,9,0,9,0,68,98,90,73.8888888888889,15.5555555555556,69.0818711111111,67,0.869962222222222,0,2.08187111111111,2.08187111111111,65.2644444444445,-1.73555555555556,"M","1","2861","27626",53,"0"
"286997",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,5,0,108,139,110,136.8,16,123,119,0.826,0,4,4,115.952,0,"M","5","3665","42791",61,"0"
"287148",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,3,2,163,186,179,248.6,14,217.4575,212.75,0.77590275,0,4.7075,4.7075,143.815,-6.685,"M","5","3500","37802",61,"0"
"287646",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,3,1,192,194,181,304.25,15,240.5,212.4875,0.67952975,0,28.0125,28.0125,144.5125,-5.725,"M","1","2250","17069",48,"0"
"287734",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,137,168,154,304,20,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,NA,"5","3920","0",61,"0"
"287928",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,5,0,152,191,161,152,16,134.8,134.8,0.8868566,0,0,0,134.8,0,NA,"5","3950","47531",61,"0"
"288683",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,9,NA,-17,36,25,36.473688,30,0.833333,0,6.473688,6.473688,30,0,"M","5","3550","39280",46,"1"
"290501",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,139,172,161,304,15,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,NA,"5","3930","46987",61,"0"
"291765",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,92,123,109,303.75,15,243,243,0.7830065,0,0,0,237.855,-5.145,"F","2","1930","11888",44,"0"
"292007",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,0,69,102,69,76,16,71.3,71.3,0.9369212,0,0,0,71.2,-0.1,NA,"5","3770","44830",61,"0"
"292489",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,185,216,207,304,11.6666666666667,237.666666666667,237.666666666667,0.780482333333333,0,0,0,237.266666666667,-0.4,NA,"2","3300","0",61,"0"
"292740",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,163,194,181,312.666666666667,11.6666666666667,243.943333333333,237.666666666667,0.762014666666667,0,6.27666666666667,6.27666666666667,237.666666666667,0,"M","5","3665","42732",76,"0"
"293003",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,92,123,94,304,15,243,243,0.79933025,0,0,0,243,0,NA,"1","2440","21374",61,"0"
"294578",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,38,69,34,304,15,243,243,0.79933025,0,0,0,243,0,NA,"5","3800","45235",57,"1"
"294795",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,61,91,67,126.5,13.75,117.17,107.86,0.8035525,0,9.31,9.31,107.86,0,"M","5","3530","38587",61,"0"
"296533",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,183,214,200,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780130333333333,0,0,0,237.666666666667,0,NA,"1","2530","23147",69,"0"
"297435",0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,1,339,363,354,234.75,15,163.333333333333,163.333333333333,0.845026333333333,0,0,0,160.68,-2.65333333333333,"M","1","2531","23244",35,"1"
"298338",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,153,189,167,304,15,239.666666666667,239.666666666667,0.788377,0,0,0,239.666666666667,0,"M","1","2330","19034",64,"0"
"298867",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,145,174,159,304,17.5,254,254,0.8355265,0,0,0,254,0,NA,"5","3793","44975",61,"1"
"299903",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,339,370,362,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","1","2250","17046",61,"0"
"300189",0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,11,11,0,11,0,38,69,53,75.9090909090909,17.2727272727273,71.2727272727273,71.2727272727273,0.937513,0,0,0,71.1636363636364,-0.109090909090909,"M","1","2230","16539",83,"0"
"301239",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,118,122,109,101,25,96.34,58,0.5694735,0,38.34,38.34,58,0,"M","1","2480","22058",61,"1"
"301648",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,239,270,230,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","1","2450","21426",37,"0"
"302847",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,5,1,174,180,180,177.333333333333,15,153.6,153.6,0.8467684,0,0,0,153.6,0,"F","5","3511","109890",61,"0"
"303272",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,312,343,314,313,16.6666666666667,243.943333333333,237.666666666667,0.749203,0,6.27666666666667,6.27666666666667,234.06,-3.60666666666667,"M","5","3720","43981",62,"0"
"304152",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,274,305,280,304,16.6666666666667,237.666666666667,237.666666666667,0.781782333333333,0,0,0,237.666666666667,0,NA,"1","2380","19866",56,"0"
"304563",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,4,4,7,1,20,49,47,129.625,21.25,105.9375,105.9375,0.873898,0,0,0,74.8125,0,NA,"7","9190","70620",86,"1"
"306415",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,6,0,62,91,60,151.833333333333,15.8333333333333,132.833333333333,132.833333333333,0.873760833333333,0,0,0,132.666666666667,-0.166666666666667,"M","1","2328","18910",73,"0"
"306448",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,243,273,259,304,16.6666666666667,237.666666666667,237.666666666667,0.781777,0,0,0,237.666666666667,0,NA,"5","3800","45195",61,"0"
"307229",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,138,303.75,18.75,240.5,240.5,0.79174,0,0,0,240.5,0,"M","1","2440","20980",51,"0"
"307340",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,32,NA,17,50,25,50.657895,29,0.58,0,21.657895,21.657895,29,0,"M","5","3550","38913",40,"1"
"307378",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,10,0,10,0,62,91,81,76.1,16,71.9,71.9,0.9436229,0,0,0,71.8,-0.1,"M","1","2491","22444",38,"0"
"307591",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,14,NA,5,50,25,50.657895,29,0.58,0,21.657895,21.657895,29,0,"M","1","2460","21604",61,"1"
"307682",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,159,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"F","1","2910","28656",41,"0"
"30873",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,208,NA,189,304,25,249,249,0.819079,0,0,0,249,0,"M","5","3920","46458",61,"0"
"30916",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,255,286,266,304,17.5,242,242,0.7960525,0,0,0,242,0,"M","5","3950","47549",58,"0"
"309321",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,20,NA,20,25,25,22.9,22.9,0.916,0,0,0,22.9,0,"M","1","2460","21574",44,"0"
"309930",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,68,98,53,304,15,243,243,0.79933025,0,0,0,243,0,"M","7","9100","68427",48,"1"
"32244",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,5,0,151,192,160,152,16,134.8,134.8,0.8868566,0,0,0,134.8,0,"M","5","3520","38285",70,"0"
