"","host_id","accommodates","review_scores_rating","distance","demand","entire_home","washer_drier","superhost","response","price_pp"
"1658",1,1,93,6.436442828279,4.2,0,1,0,100,174
"1659",1,2,99,5.15611146872893,2.54,0,1,1,100,137.5
"1660",1,12,98,9.60357938537763,6.21,0,1,0,100,64.9166666666667
"1661",1,1,NA,3.73469564767434,0,0,1,0,NA,200
"1662",0,4,96,4.98415430788512,12,1,0,1,NA,115
"1663",0,2,98,8.17071138441274,11.9,0,0,1,100,81.5
"1664",1,2,98,3.66121696953545,3.03,0,1,1,100,95
"1665",0,4,96,6.68885224115812,7.27,1,0,1,100,65
"1666",1,2,96,5.02300406264414,10.28,1,0,0,100,112.5
"1667",1,2,98,6.39822277135865,11.4,1,1,1,90,80
"1668",0,2,93,7.05645800813048,8.12,0,0,0,100,97.5
"1669",1,4,100,2.25909510005064,0.42,1,0,1,97,79.5
"1670",1,4,94,6.42954302610815,5.56,1,1,0,100,81
"1671",0,4,100,2.70649440413816,9.6,1,1,1,100,99.75
"1672",1,2,97,2.37697666230389,3.57,1,1,1,100,145
"1673",1,1,93,6.1477290768767,3.6,0,0,0,100,114
"1674",1,2,96,8.57354842021354,4.92,0,1,1,100,65
"1675",1,2,98,4.95589484297196,12.6,1,0,1,100,120
"1676",0,2,97,6.2622790589715,9.1,1,0,1,100,187
"1677",1,2,99,4.78773146952577,4.4,0,0,1,100,80
"1678",1,2,98,8.96906861105934,17.08,0,1,1,100,52
"1679",1,2,98,4.21336672726798,3.49,0,1,1,100,62
"1680",0,2,95,10.2305515061169,2.91,0,0,0,100,70
"1681",1,2,97,5.0354848195217,10.34,0,0,1,100,97.5
"1682",1,2,99,5.27716793794628,2.42,1,0,0,100,117.5
"1683",1,3,95,5.53183746116062,9.48,0,1,0,NA,63
"1684",0,2,94,3.7870075339183,29.7,0,0,1,100,87.5
"1685",1,3,98,6.81130980643282,5.48,1,0,1,NA,101.666666666667
"1686",1,5,96,6.80188907049815,7.38,1,0,1,NA,90
"1687",1,2,95,3.88683044090573,2.4,1,1,0,98,105
"1688",1,2,83,2.66747873375637,4.2,1,1,0,94,252.5
"1689",1,4,100,2.15910114769218,4.03,1,1,0,99,84
"1690",1,2,NA,3.10067698965836,0,0,1,0,NA,100
"1691",1,2,99,8.48037801085143,9.25,0,0,1,100,73.5
"1692",1,2,98,10.8129510132152,9.74,0,1,1,100,54
"1693",1,2,90,7.80433490795936,4.35,1,0,0,100,80
"1694",1,2,99,7.04353674169039,7.78,0,0,1,100,80
"1695",1,5,100,3.51219298024303,1.2,1,0,0,NA,178.6
"1696",1,2,100,2.82018232109688,2.1,1,1,0,94,400.5
"1697",1,4,97,5.52529463653037,4.08,1,0,1,100,110
"1698",1,2,90,2.24418547842938,3.3,1,1,0,100,300
"1699",1,8,87,5.53033687938201,1.04,0,1,0,NA,56.875
"1700",0,2,100,6.63468702415391,4.02,0,1,1,100,75
"1701",1,2,100,1.01140251288539,7.83,0,0,1,NA,105
"1702",1,4,93,3.98407171321097,1.26,1,1,0,NA,87.5
"1703",1,3,97,9.70022563176291,6.68,1,0,1,100,84.6666666666667
"1704",1,4,97,9.71889699330841,7.62,1,1,1,100,61.75
"1705",1,2,98,8.30079758423605,7.36,1,1,1,100,74.5
"1706",1,2,98,2.84397735353977,12.9,1,1,1,100,105
"1707",1,2,99,6.65265555432391,6.44,1,1,1,100,165
"1708",1,2,93,1.24848509028431,2.1,1,1,0,94,248
"1709",1,2,99,0.85760967815835,14.79,1,0,1,100,127.5
"1710",1,3,92,9.58337589031272,14.7,1,1,0,100,89.3333333333333
"1711",0,2,92,2.51501465665595,1.63,0,0,0,83,67.5
"1712",1,4,98,4.37469194921874,1.76,1,0,1,100,86.25
"1713",0,2,87,2.4555642532168,1.77,0,0,0,83,67.5
"1714",0,2,97,7.31465296020066,2.34,0,1,0,100,85
"1715",1,8,99,4.28654317760212,2.1,1,1,0,NA,99.875
"1716",1,4,100,3.73053898956357,3.3,1,1,0,NA,250
"1717",1,6,100,5.65131760993664,0.6,1,1,0,75,70
"1718",0,6,NA,4.64472954369421,0,1,1,0,75,216.666666666667
"1719",1,3,97,5.97803229223783,12.9,1,1,0,100,85
"1720",1,2,96,7.00609904087035,0.3,0,1,1,100,207.5
"1721",1,2,99,8.7398782068498,1.22,0,0,1,100,91.5
"1722",0,8,97,1.52015182830136,1.8,1,1,0,100,85.5
"1723",1,2,99,2.2054863065665,17.7,1,1,0,100,235
"1724",0,9,97,7.96763367626963,1.36,1,1,1,100,51.1111111111111
"1725",0,2,88,2.60459562572869,1.3,0,1,0,83,67.5
"1726",0,2,87,2.46233697099204,1.75,0,1,0,83,57
"1727",0,2,88,2.63429452041609,1.89,0,1,0,83,32.5
"1728",1,2,99,6.40862885523518,2.94,1,1,0,NA,156
"1729",1,2,NA,2.88159737436713,0,0,1,0,86,240
"1730",1,2,99,5.45402208007609,16.16,1,1,1,100,130
"1731",0,1,NA,6.73299400424949,0,0,1,0,100,69
"1732",1,2,86,8.83316917658004,4.72,0,1,0,97,49.5
"1733",1,4,92,0.809015209878909,3,1,1,0,NA,162.5
"1734",1,4,95,3.98238495351979,1.6,1,1,0,100,145
"1735",1,2,97,6.36661415886789,6.86,1,0,1,100,122.5
"1736",0,2,99,2.88012398662794,0.46,0,1,0,NA,75
"1737",1,2,94,5.81523684631807,3.72,0,0,0,100,100
"1738",1,2,80,1.6187113206564,0.9,0,1,0,90,206.5
"1739",0,6,99,5.18228020146746,1.76,1,1,1,100,102.333333333333
"1740",1,8,100,2.34634926055921,0.28,1,0,1,97,82.5
"1741",1,6,100,7.71115567065792,0.84,1,1,1,100,108.333333333333
"1742",1,4,NA,3.16828864101034,0,1,1,0,NA,40
"1743",1,2,99,6.73678062984756,2.04,1,0,0,100,122.5
"1744",1,3,98,8.07301347394709,10.46,1,0,0,100,78.3333333333333
"1745",1,9,99,3.07129601500087,2.68,1,1,1,100,172.222222222222
"1746",1,3,100,4.18428464081412,2.32,1,1,1,100,94.3333333333333
"1747",1,1,99,3.8884640977277,1.03,0,0,0,NA,124
"1748",0,3,NA,2.8582701076078,0,1,1,0,99,134.666666666667
"1749",1,2,95,5.11131607748722,10.18,1,0,0,100,125
"1750",1,3,98,6.21784922450564,5.65,0,1,1,100,81
"1751",1,4,76,3.94796851652433,6.3,1,1,0,83,50
"1752",0,3,NA,1.44500131637709,0,1,1,0,99,109.666666666667
"1753",1,6,47,4.89373630030587,5.1,1,1,0,94,101.666666666667
"1754",1,6,93,5.07813845720443,4.2,1,1,0,94,95
"1755",0,4,94,1.49400345601124,6.6,1,1,0,78,57.5
"1756",1,4,98,4.76828155160498,1.76,1,1,1,100,184.75
"1757",1,2,97,4.81626327648264,2.44,0,1,1,100,134.5
"1758",0,2,90,4.16250731230515,3.35,0,1,0,100,100
"1759",0,2,98,6.71194582607914,8.4,0,1,1,100,75
"1760",0,2,100,2.98429398106999,3.96,0,1,1,100,110.5
"1761",1,6,97,6.24921847320846,2,1,1,1,100,82
"1762",1,2,98,4.58493185585488,10.67,0,0,1,100,54.5
"1763",0,8,100,8.19875997660974,0.44,1,1,0,100,86.875
"1764",1,2,95,5.47063634794758,2.7,1,1,0,90,197.5
"1765",0,2,95,4.2353967807478,3.4,0,1,1,100,80
"1766",1,1,99,7.16248276094603,3.22,1,1,1,100,86
"1767",1,7,95,10.7746157352229,1.6,1,1,0,NA,37.7142857142857
"1768",1,6,99,6.3384610023982,1.14,1,1,0,NA,85
"1769",1,2,95,8.29914919103364,4.76,0,1,1,98,75
"1770",1,6,100,7.71864297544402,1.2,1,1,0,NA,103.333333333333
"1771",1,2,95,8.37712373054339,3.95,0,1,1,98,75
"1772",0,2,97,3.15722577563819,2.53,0,0,1,100,84.5
"1773",0,1,100,6.28977337849703,7.5,0,1,0,100,148
"1774",1,4,95,5.69937886115838,4.34,0,1,0,92,40
"1775",1,2,NA,5.22539966182969,0,0,0,0,100,74.5
"1776",1,1,100,5.85951052456324,0.81,0,0,0,NA,144
"1777",1,1,93,10.644348267003,3.3,0,1,0,100,115
"1778",1,1,99,5.23641662526669,5.2,0,1,0,100,100
"1779",1,8,99,6.84316029637986,8.01,0,1,1,100,64.875
"1780",1,2,96,8.42579299213241,5.61,0,1,1,100,73
"1781",1,2,100,4.98949840961602,9.18,0,0,1,100,77.5
"1782",1,2,100,1.69017003634015,1.24,1,1,0,75,150
"1783",1,2,100,5.4393446203028,9.9,1,1,1,100,95
"1784",1,2,95,1.8506828742728,6.8,1,1,0,NA,85
"1785",1,2,97,2.04754607303041,7.5,1,1,0,100,100
"1786",1,1,97,8.69388955889198,19.5,0,0,0,NA,125
"1787",0,4,99,3.10017109266352,5.73,0,1,1,100,86.5
"1788",1,5,99,9.14619673244532,1.02,1,0,0,NA,90
"1789",1,2,95,3.36582668081372,0.44,0,0,0,NA,82
"1790",1,2,100,6.20438986262705,0.9,1,1,0,100,144
"1791",1,2,96,2.45737974648411,5.58,0,0,1,100,107
"1792",1,2,96,10.5111811468724,2.78,1,0,0,100,144
"1793",1,10,100,6.24119520454561,2.1,1,1,1,100,129.5
"1794",0,5,98,6.61340859526033,3.57,1,1,1,100,137
"1795",1,2,97,7.09037943552512,4.18,0,1,0,100,84
"1796",1,2,99,6.59085136222624,3.28,0,0,1,100,125
"1797",1,4,90,9.61501787678018,8.6,1,0,0,100,62.25
"1798",1,3,100,5.78416559145404,13.08,1,0,1,100,53.3333333333333
"1799",1,2,80,3.970052020896,3.3,1,1,0,90,179.5
"1800",1,1,100,3.18054512346873,0.6,0,1,1,100,50
"1801",0,6,100,3.50798835503537,1.52,1,1,0,100,120.833333333333
"1802",1,4,95,6.16286151647284,9.26,0,0,0,100,51.25
"1803",1,1,95,6.03797089956269,11.7,0,1,1,100,109
"1804",0,4,100,1.57301931911313,1.8,1,1,0,NA,68.75
"1805",1,2,97,6.86424327791749,7.78,0,0,1,100,57.5
"1806",1,4,100,6.26401489492012,0.06,1,0,0,NA,68.75
"1807",1,7,100,1.73964975885105,6.6,1,1,1,100,50
"1808",1,4,95,5.75250864474945,3.3,0,1,0,90,126
"1809",0,8,97,3.87072454423245,6.3,1,1,0,100,177.5
"1810",0,2,60,5.6895682428154,2.1,0,1,0,100,95
"1811",1,4,100,0.246939468037345,3.9,1,1,0,NA,412.5
"1812",0,4,100,5.84806470237715,3.18,1,0,0,100,106.25
"1813",1,4,100,5.29973954677348,1.53,1,1,0,NA,92.5
"1814",1,2,98,7.0153950434415,5.74,0,0,1,100,62.5
"1815",1,8,96,6.84419480612577,0.94,1,1,0,100,118.75
"1816",1,2,98,6.73336723368171,0.24,0,1,0,100,101.5
"1817",1,4,96,10.0435112069691,6.72,0,0,1,100,61
"1818",0,7,99,4.1506213525916,5.4,1,1,1,100,128.571428571429
"1819",1,4,97,2.59146911366691,9.3,1,1,0,NA,71.25
"1820",0,2,94,1.57985946890822,1.63,0,1,0,100,47.5
"1821",0,2,94,1.40318981776011,1.45,0,1,0,100,47.5
"1822",0,1,100,6.12312118936144,6,1,1,0,100,97
"1823",0,3,95,1.52618543229366,1.97,0,1,0,100,33
"1824",0,3,95,1.57843870311598,2.26,1,1,0,100,105
"1825",0,2,100,2.49076272349154,0.48,1,1,0,100,237.5
"1826",1,1,100,4.5216247592668,2.6,0,0,1,100,120
"1827",0,2,92,2.41686675743421,7.06,0,0,0,100,77
"1828",1,7,95,5.31931056116744,5.4,1,0,0,100,59.2857142857143
"1829",1,1,95,5.67439116491002,3.62,0,1,1,100,129
"1830",1,1,99,6.27451864052048,13.5,0,1,0,NA,165
"1831",1,4,99,5.32850968071486,7.12,1,1,1,100,162.5
"1832",1,4,95,6.55368721831729,2.95,1,1,1,100,109.5
"1833",0,2,100,8.71074054538286,23.1,1,1,0,100,115
"1834",1,2,98,6.6794880362216,6.9,1,1,0,NA,117
"1835",0,2,95,4.24618149985554,5.22,0,1,1,100,87.5
"1836",1,7,NA,7.14111685568383,0,1,1,0,NA,78.5714285714286
"1837",1,4,93,2.0525212971627,7.13,1,1,0,99,75
"1838",1,12,97,8.4006484228272,8.9,1,1,1,100,62.4166666666667
"1839",1,2,89,2.24877061301709,3.98,0,1,0,100,52.5
"1840",1,1,97,3.61940749918338,4.8,0,1,0,NA,160
"1841",1,2,99,7.24825977273013,8.89,1,0,1,97,97
"1842",1,4,99,2.31061377396082,11.16,1,1,0,100,125
"1843",1,5,90,10.4982359878405,0.51,1,1,0,NA,36
"1844",1,4,100,6.43102619705715,2.1,1,1,0,94,155.5
"1845",1,1,100,5.28106105861424,8.37,0,1,1,100,130
"1846",1,6,NA,7.77056486282277,0,1,1,1,100,87.5
"1847",1,2,99,2.72430357402261,5.82,1,1,1,100,92.5
"1848",0,2,100,2.38189104089463,3,1,1,0,NA,140
"1849",1,1,100,6.31958334356159,0.6,0,1,0,NA,285
"1850",1,1,96,6.10211039405052,2.14,0,0,0,100,172
"1851",1,4,98,4.00101619994075,10.1,1,1,1,100,86.25
"1852",1,6,100,4.41587245307756,2.4,1,1,0,100,62.5
"1853",1,10,99,6.3623086573666,1.76,1,1,1,100,92.4
"1854",1,6,100,5.98018910191096,1.25,1,1,0,100,125
"1855",1,4,94,5.85461931874588,3.3,1,1,0,92,57.5
"1856",0,4,100,5.54292907027494,0.85,1,1,0,NA,108.5
"1857",1,2,98,9.25253260453457,2.34,0,1,1,100,87.5
"1858",1,5,100,5.68672874862822,1.5,1,1,1,100,63.6
"1859",1,5,93,3.646336761984,20.4,1,1,0,30,100
"1860",1,2,100,5.96711788894059,2.56,1,1,1,100,117.5
"1861",1,6,97,6.10203878468072,21.3,1,1,0,100,100.833333333333
"1862",0,8,97,5.7110964917771,3.42,1,0,0,NA,96.875
"1863",1,2,99,8.41287826101584,3.84,1,1,1,NA,95
"1864",0,2,100,8.18417058390741,0.69,0,1,0,100,49.5
"1865",1,6,97,6.07038937581466,26.4,1,1,0,100,75
"1866",0,5,95,9.95597723023114,1.78,1,1,1,NA,58
"1867",1,3,100,4.9352541811593,2.4,1,1,0,94,160
"1868",1,2,99,6.17489634227475,10.8,0,1,0,100,132.5
"1869",1,4,97,6.59499419517895,14.85,1,0,1,90,66
"1870",1,3,98,6.10082345712989,2.84,0,1,1,100,99
"1871",1,6,97,5.63792447260917,0.56,1,1,1,100,95.8333333333333
"1872",1,2,100,4.11536484182525,2.85,1,1,1,100,222
"1873",0,5,98,3.38093095975905,5.43,1,1,1,100,95
"1874",1,4,100,5.27371700008218,2.16,1,1,0,100,93.75
"1875",1,2,98,2.29296040022206,6,0,0,1,71,87.5
"1876",1,2,97,1.89799307230135,9.9,1,1,0,100,97.5
"1877",1,2,91,1.72955951909952,6.9,1,1,0,100,97.5
"1878",0,2,100,6.44738363126962,2.1,1,1,0,100,55
"1879",1,2,98,5.20454373754674,7.56,0,1,1,100,106.5
"1880",0,2,98,3.75326955149266,6.96,1,0,1,100,112.5
"1881",1,2,95,2.21144126335775,4.77,0,0,1,71,87.5
"1882",1,4,100,3.19033138660221,11.47,1,1,1,NA,100
"1883",0,2,92,5.25781749862563,17.1,1,0,0,70,67.5
"1884",1,2,93,0.854127639812583,0.76,1,1,0,NA,187.5
"1885",0,3,96,2.58616460240466,3.6,1,1,1,100,115
"1886",1,5,98,4.32942994231603,1.03,1,1,1,100,120
"1887",1,2,91,8.0051825914663,5.46,0,0,0,100,58
"1888",0,4,96,3.26412502912554,1.04,0,0,1,100,56
"1889",1,4,100,4.78804469256176,4.5,1,1,0,98,57.5
"1890",1,2,95,3.13352308598216,2.46,1,0,1,90,97.5
"1891",1,4,100,6.36564039427411,0.9,1,1,0,NA,76.25
"1892",0,4,92,9.99115169117552,6.39,1,0,0,NA,65
"1893",1,4,100,5.60363883840686,2.7,1,1,1,100,133.5
"1894",1,2,99,3.42869458056776,4.23,0,1,1,100,212.5
"1895",1,2,99,5.58381629258359,7.48,0,1,1,100,102.5
"1896",1,2,92,8.21932719092336,7.38,0,1,1,100,59.5
"1897",1,2,100,2.25895374714743,0.2,0,0,1,71,139.5
"1898",1,2,87,2.23471846031725,0.35,0,0,1,71,164.5
"1899",1,5,100,5.59649343738155,5.7,1,1,0,100,92.2
"1900",1,4,95,7.75826292130943,4.2,1,1,0,100,64
"1901",1,4,97,11.0561453104633,7.02,1,1,1,100,62.5
"1902",0,2,98,9.94487118989666,6.14,0,1,1,100,49
"1903",1,3,99,6.33574279971804,11.91,1,0,1,100,88.3333333333333
"1904",1,8,100,0.455337802246022,0.31,1,1,0,60,206.25
"1905",1,2,99,8.67585448158374,5.05,0,1,1,100,85
"1906",0,8,97,4.58523304475545,0.15,1,1,0,100,198.5
"1907",1,4,96,8.77870505300683,2.1,1,1,0,100,66.75
"1908",0,2,97,10.0554808087686,8.06,0,1,1,100,69.5
"1909",0,6,100,4.47069782436281,1.52,1,1,0,NA,212.333333333333
"1910",1,4,98,9.2079340815439,11.6,1,1,1,100,37.5
"1911",1,4,100,4.92423939903509,2.7,1,1,0,0,31.75
"1912",1,3,98,4.88709834927861,7.5,1,1,1,100,110
"1913",0,4,98,2.27647317010801,3.23,0,0,1,100,58.75
"1914",1,6,96,8.53752206833489,0.93,1,1,1,100,141.666666666667
"1915",0,12,100,5.88601147650016,2.82,1,1,0,NA,85.8333333333333
"1916",1,2,99,3.55853872459533,7.22,0,1,1,100,49
"1917",1,2,97,3.89157927127829,3.18,0,1,1,100,99.5
"1918",0,4,100,0.290720448089887,5.7,1,1,1,100,60
"1919",1,2,99,4.94342638127417,14.56,1,0,1,100,140.5
"1920",1,2,100,6.5830048640604,6.9,1,1,0,100,105
"1921",1,2,99,6.80611695112544,1.26,0,0,1,100,102
"1922",1,2,95,4.46542512180575,3.3,1,0,0,NA,140
"1923",1,2,98,5.83438740868649,12.1,0,0,1,100,92.5
"1924",1,6,100,7.79799876011063,2.7,1,1,1,100,70
"1925",0,2,98,7.91633292382063,15.48,1,0,1,100,81.5
"1926",1,4,94,2.29689971344075,0.22,1,0,1,97,82
"1927",1,2,98,8.70267854403745,3.38,0,0,0,100,97.5
"1928",0,1,97,5.77528079427703,6.1,0,0,1,80,200
"1929",0,5,98,5.41150899670714,1.44,1,0,1,100,77.8
"1930",0,2,97,3.16452217774961,29.34,0,1,1,90,152
"1931",1,4,98,8.66209934037013,23.7,1,1,0,NA,91.25
"1932",0,2,97,6.56522750073529,12.26,1,0,1,100,58.5
"1933",1,2,96,9.91059674918746,6.2,1,1,0,100,115
"1934",1,1,99,5.24130066815333,4.92,0,1,0,100,130
"1935",1,5,100,6.71628976757029,14.4,1,1,0,NA,219.8
"1936",1,4,89,2.18191285412222,1.47,1,0,0,NA,58.75
"1937",0,4,98,5.76210724166724,29.4,1,0,1,100,98.75
"1938",1,2,97,5.5121189143183,5.12,0,1,1,100,77.5
"1939",1,3,100,1.14620693362236,0.48,1,1,0,NA,108.333333333333
"1940",1,4,100,2.21457646282796,0.92,1,0,1,90,66.25
"1941",1,5,100,6.39185032169126,27.3,1,1,1,100,45
"1942",1,2,100,2.22378700625425,29.7,0,1,1,NA,117
"1943",1,2,98,2.31436576412906,1.78,1,1,1,100,175
"1944",0,1,99,3.42734232757557,7.06,0,0,1,90,145
"1945",1,2,91,6.45231153729719,8.7,0,1,1,100,70.5
"1946",1,2,98,1.3765533938284,6.46,0,1,1,100,101.5
"1947",1,4,100,3.88800628169388,0.87,1,1,0,NA,100
"1948",1,3,93,5.48154583549137,2.4,1,1,0,90,133.333333333333
"1949",1,6,99,7.39269703167768,3.04,1,1,1,100,65.8333333333333
"1950",1,6,98,10.0150329935814,13.8,1,1,1,100,195
"1951",1,5,96,6.09821171458021,1.23,1,1,1,100,84.4
"1952",1,6,99,5.56580526774527,6.33,1,0,1,100,108.333333333333
"1953",0,2,98,2.43288509623525,6,1,1,1,100,165
"1954",0,4,95,9.23323380588394,3.75,1,1,0,100,75
"1955",1,2,98,7.25453331427554,14.12,0,1,1,100,62.5
"1956",1,2,96,5.03667723131998,6.75,0,1,1,100,85
"1957",0,4,99,8.21775086866199,4.59,1,1,1,100,105
"1958",0,7,99,1.00367789686305,3.54,1,1,1,100,143.857142857143
"1959",0,3,88,7.57396846421805,19.8,1,1,0,100,70
"1960",0,2,91,2.11380545986344,0.26,1,1,0,100,102.5
"1961",0,3,97,1.15327206376732,3.68,1,0,1,100,104.333333333333
"1962",1,2,99,9.18356689052273,5.36,0,0,1,100,50
"1963",0,2,100,6.02446013979271,1.5,1,0,0,NA,110
"1964",1,4,100,5.09846679562531,5.25,1,0,0,100,162.5
"1965",0,8,99,5.10523531203973,2.46,1,1,1,100,125
"1966",1,2,99,3.76370941600665,4.9,0,1,1,100,77.5
"1967",0,2,91,8.21198073256898,7.26,1,1,0,100,77.5
"1968",1,4,100,3.93154891718142,3.92,1,1,1,100,103.75
"1969",1,2,89,8.10213599317851,4.04,0,1,0,100,54.5
"1970",0,2,100,3.77256414959355,3.6,1,0,0,100,117.5
"1971",1,6,96,9.16095860074522,2.48,1,1,1,100,75
"1972",1,2,100,1.98499779603179,0.09,1,0,1,100,122.5
"1973",1,4,100,2.11308048810156,0.22,0,1,0,80,75
"1974",1,4,85,4.73741090993652,5.1,1,0,0,100,100.25
"1975",1,2,97,4.79802615298392,3.9,1,0,0,100,158.5
"1976",0,2,97,4.22256196709032,6.14,0,1,1,82,97
"1977",0,2,100,6.12868888734593,3.08,0,1,1,100,120
"1978",1,6,97,0.570784156998339,0.19,1,1,0,100,241.5
"1979",1,7,94,4.04397599647583,3.08,1,1,1,100,75
"1980",0,12,99,4.61302287447348,2.07,1,1,1,100,100.833333333333
"1981",1,4,100,2.78268906470183,0.24,1,1,1,100,223.75
"1982",1,4,97,5.30677012272689,1.64,1,1,1,100,272.5
"1983",1,6,100,4.9428829344155,1.4,1,1,0,NA,104.166666666667
"1984",1,2,99,7.75290802109505,5.1,1,0,0,NA,70
"1985",1,4,96,4.00957874567985,9.9,0,1,1,100,62.5
"1986",0,5,100,4.25458677223358,3.9,1,1,1,100,89
"1987",1,4,94,7.57478103272403,7.42,1,0,0,92,65
"1988",0,6,96,3.70547351889966,27,1,1,0,NA,65.6666666666667
"1989",0,2,97,9.29357564038994,3.31,0,0,1,100,80
"1990",1,4,90,2.20564789362406,2.7,1,1,0,90,135
"1991",0,4,100,5.18709724986869,2.08,1,1,0,NA,80
"1992",1,2,100,6.81804623531485,8.1,1,0,1,100,82.5
"1993",1,2,NA,6.43404230888457,0,1,1,0,100,180
"1994",0,8,88,2.85374893552115,2.31,0,0,0,90,54
"1995",1,2,98,11.0564852787656,1.79,0,0,1,100,72.5
"1996",1,2,100,6.30072280565747,4.24,0,1,1,100,87.5
"1997",0,2,96,2.31485675370516,29.7,1,1,0,100,137.5
"1998",1,5,93,5.37212383752502,7.94,1,1,0,100,55.8
"1999",1,4,98,6.79637577301621,0.9,1,0,0,100,100
"2000",1,3,93,4.588555333731,8.64,0,0,0,100,64.6666666666667
"2001",1,2,99,5.81993733992671,5.22,0,0,1,100,82.5
"2002",1,2,97,10.0350180178058,5.5,1,1,0,100,55
"2003",1,4,96,7.85694501329544,9.84,1,1,1,100,76.25
"2004",0,1,93,1.11816106816874,4.03,0,1,0,100,154
"2005",1,2,90,2.07952160215217,0.26,0,1,0,80,125
"2006",1,2,96,2.0707523933099,0.14,0,1,0,80,150
"2007",0,3,100,9.69250508988965,3.8,1,0,0,100,156.666666666667
"2008",1,2,97,9.95197148309274,4.86,0,1,1,100,74
"2009",1,5,99,10.2533939538143,0.76,1,1,1,100,42
"2010",1,2,97,12.0043212780187,9.6,0,1,1,100,50
"2011",1,2,98,5.96006115851215,3.42,0,1,1,100,122.5
"2012",0,4,NA,1.04996413623974,0,1,0,0,NA,50
"2013",1,2,97,6.82806013625044,3.9,0,1,1,100,85
"2014",1,6,99,0.997800012132903,28.8,1,1,0,NA,95.6666666666667
"2015",1,2,100,3.55041970187068,7.5,1,1,1,100,187.5
"2016",1,2,NA,8.99078190431852,0,1,1,0,NA,82.5
"2017",0,2,96,8.66371983082262,10.14,1,1,1,100,70
"2018",1,4,98,10.9140943965706,8.4,1,1,0,100,84.75
"2019",1,2,97,2.09152682227037,0.26,0,1,0,80,125
"2020",0,2,NA,6.28081618193315,0,1,0,0,NA,82.5
"2021",1,2,99,9.35791179053786,22.49,0,1,1,100,51.5
"2022",1,2,100,8.36158340682504,0.27,1,1,1,100,187.5
"2023",0,2,96,7.94745070568283,4.38,1,0,0,100,90
"2024",1,5,99,5.75562793630656,11.34,1,1,1,100,131.8
"2025",1,4,99,5.96154134176542,2.76,1,0,0,NA,116.25
"2026",1,3,96,7.21427448081416,6,1,0,1,100,72
"2027",1,11,100,4.15604307257893,0.25,1,1,0,NA,140
"2028",0,3,98,8.16723763406394,2.38,0,1,1,100,70
"2029",0,6,98,7.21325348192185,2.31,1,0,1,100,75
"2030",1,4,75,6.12909202920395,2.7,1,0,0,100,80.25
"2031",1,6,99,1.14191973455169,3.6,1,1,1,100,147.5
"2032",1,2,100,5.39311031130736,11.92,1,0,1,100,95
"2033",1,3,NA,3.11212552609666,0,1,1,0,100,108.333333333333
"2034",1,3,NA,4.59388771626135,0,1,1,0,100,68.3333333333333
"2035",1,3,NA,2.88856357680766,0,1,1,0,100,71.6666666666667
"2036",1,3,97,6.19885069917563,12.48,0,1,1,100,73.3333333333333
"2037",0,4,100,2.22716113404032,4.8,1,1,0,90,225
"2038",1,12,92,10.1196106408336,0.94,1,0,0,100,29.1666666666667
"2039",1,1,98,6.25176378700033,7.3,0,1,1,100,148
"2040",0,2,96,1.9395437259519,3.9,0,1,0,100,110
"2041",0,2,95,1.98095240799689,15.6,0,1,0,100,110
"2042",0,2,89,1.89346355434708,10.8,0,1,0,100,95
"2043",0,2,70,1.80179087709365,1.2,0,1,0,100,110
"2044",0,2,97,1.76798576844562,10.5,0,1,0,100,110
"2045",1,4,82,4.82188845985718,6,1,0,0,100,96
"2046",0,2,100,9.62191533793191,3.6,1,1,0,NA,170
"2047",0,2,95,1.59807031846319,3.06,0,1,0,100,34.5
"2048",1,2,100,2.1759625252282,1.5,1,1,0,90,178.5
"2049",1,4,100,0.899708670825351,7.8,1,1,0,NA,100
"2050",0,6,95,2.97011732641638,22.2,1,1,1,100,90.8333333333333
"2051",1,2,NA,3.73678212161009,0,1,1,0,90,187
"2052",1,2,100,8.23952987502676,8.67,1,0,1,100,82
"2053",0,2,99,5.24021161784924,2.92,1,1,1,100,160
"2054",1,4,100,3.48870816227428,3.72,1,1,0,100,33.75
"2055",0,2,NA,2.14904910778828,1.24,1,0,0,0,375
"2056",1,4,98,8.05873775976225,6.06,1,0,1,100,58.5
"2057",1,2,98,5.70815729926543,10.5,0,0,1,100,92.5
"2058",0,6,100,2.39595204340554,0.99,1,1,0,NA,266.666666666667
"2059",1,2,98,3.46521986224607,6.16,0,1,1,98,100
"2060",1,2,99,3.58174560969665,6.12,0,1,1,98,97.5
"2061",1,2,97,3.50870339855443,6.36,0,1,1,98,95
"2062",1,2,97,3.46177059097374,5.67,0,1,1,98,90
"2063",0,3,87,2.04189336241544,2.1,1,1,1,100,91.3333333333333
"2064",0,3,75,2.06010278940936,3.6,1,1,1,100,49.6666666666667
"2065",0,2,80,2.04366051098277,1.5,1,1,1,100,125.5
"2066",0,14,82,2.91437228017272,0.78,0,0,0,90,163.642857142857
"2067",1,2,95,4.87888907313421,12.72,1,0,0,100,106.5
"2068",1,2,93,5.01728253012854,6.9,1,1,0,100,99
"2069",0,2,100,7.10864929189149,8.1,1,1,0,100,183
"2070",0,2,78,2.90518611965872,0.78,0,0,0,90,141.5
"2071",1,2,94,9.34382100899188,7.89,1,0,0,100,83
"2072",1,5,99,4.44108008026214,5.52,1,1,1,100,130
"2073",1,4,90,5.69156419443898,5.1,1,1,0,100,66
